총괄표제부_PK,대장구분코드,시군구코드,법정동코드,번,지,건물명,대지위치,도로명대지위치,주용도코드,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,호수(호),총주차수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,연면적(㎡),대지면적(㎡),건축면적(㎡),용적률산정연면적(㎡),건폐율(%),용적률(%),사용승인일,생성일자
1025159,1,11710,11400,0376,0023,,서울특별시 송파구 마천동 376-23번지,서울특별시 송파구 마천로63길 10 (마천동),01000,단독주택,0,1,1,0,0,0,117104169127,11401,0,00010,00000,137.65,116.4,0,0,0,0,,20220813
1025130,2,11710,11400,0566,0001,,서울특별시 송파구 마천동 566-1번지,서울특별시 송파구 감이남로 15 (마천동),02000,공동주택,19,0,2,0,0,0,117103123002,11401,0,00015,00000,1178.48,0,0,0,0,0,,20220813
102513,2,11710,11400,0574,0000,대성아파트,서울특별시 송파구 마천동 574번지,서울특별시 송파구 성내천로34길 8 (마천동),02000,공동주택,71,0,2,0,0,0,117104169272,11401,0,00008,00000,5114.85,2087.81,799.24,4397.92,38.28,210.64,,20220813
1025166,2,11710,11400,0575,0000,마천금호어울림1차아파트,서울특별시 송파구 마천동 575번지,서울특별시 송파구 성내천로 245 (마천동),02000,아파트,215,0,3,4,0,296,117103123010,11403,0,00245,00000,34990.91,7229,1865.2,25499.96,25.8,352.75,,20220813
102516,2,11710,11400,0576,0000,우방아파트,서울특별시 송파구 마천동 576번지,서울특별시 송파구 성내천로 211 (마천동),02000,공동주택,247,0,4,3,17,266,117103123010,11403,0,00211,00000,33396.67,6952.5,2103.5,24123.48,30.26,346.98,,20220813
10251100233470,2,11710,11400,0582,0000,송파파크데일1단지,서울특별시 송파구 마천동 582번지,서울특별시 송파구 성내천로37길 37 (마천동),02000,아파트,812,0,16,15,7,891,117104169549,11401,0,00037,00000,105770.07,38840,9134.11,74576.64,23.52,192.01,20110127,20220813
10251100499083,2,11710,11400,0605,0000,송파파크데일3단지,서울특별시 송파구 마천동 605번지,,02000,도시형생활주택,148,0,3,1,0,81,,,0,00000,00000,8091.75,3118.1,1081.15,5757.24,34.67,184.64,20170327,20220813
10251100232547,2,11710,11400,0607,0000,송파파크데일2단지,서울특별시 송파구 마천동 607번지,서울특별시 송파구 성내천로47길 38 (마천동),02000,아파트,889,0,14,13,6,967,117104169288,11401,0,00038,00000,116106.55,41867,9167.83,79700.7,21.9,190.37,20110127,20220813
10251421,1,11710,11400,0002,0000,,서울특별시 송파구 마천동 산2번지,서울특별시 송파구 성내천로33가길 16 (마천동),11000,노유자시설,0,0,4,0,0,0,117104169267,11401,0,00016,00000,2820.79,167912,0,0,0,0,,20220813
1025131,1,11710,11400,0003,0000,,서울특별시 송파구 마천동 산3번지,,01000,단독주택,0,3,3,0,0,0,,,0,00000,00000,96.52,0,0,0,0,0,,20220813
