관리건축물대장PK,시군구코드,법정동코드,번,지,대장구분코드,대지위치,도로명대지위치,건물명,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,대지면적(㎡),공급면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,기타용도,세대수(세대),가구수(가구),지상층수,지하층수,건물_수,호수(호),승용승강기수,비상용승강기수,사용승인일,생성일자
10251100238242,11710,11100,0117,0022,2,서울특별시 송파구 방이동 117-22번지,서울특별시 송파구 가락로33길 26 (방이동),,117104169015,11101,0,00026,00000,나윤빌리지,166.6,0.0,96.9,58.16,378.97,378.97,227.47,02000,공동주택,7,0,5,0,0,0,0,0,20111018,20220813
1025114562,11710,11100,0117,0023,2,서울특별시 송파구 방이동 117-23번지,서울특별시 송파구 백제고분로48나길 7-4 (방이동),대진아트빌,117104169201,11101,0,00007,00004,,231.4,0.0,138.78,59.97,568.95,568.95,245.87,02000,다세대주택,8,0,5,0,0,0,0,0,20020423,20220813
10251100460346,11710,11100,0117,0024,2,서울특별시 송파구 방이동 117-24번지,서울특별시 송파구 백제고분로48나길 11 (방이동),에스엠하우스,117104169201,11101,0,00011,00000,,211.5,0.0,126.48,59.8,421.91,421.91,199.48,02000,공동주택(다세대주택),10,0,5,0,0,0,1,0,20140217,20220813
10251100465091,11710,11100,0117,0025,2,서울특별시 송파구 방이동 117-25번지,서울특별시 송파구 백제고분로48나길 11-1 (방이동),그린 하이츠,117104169201,11101,0,00011,00001,,251.4,0.0,137.7,54.77,468.73,468.73,186.45,02000,다세대주택,9,0,5,0,0,0,1,0,20141121,20220813
1025112643,11710,11100,0117,0026,2,서울특별시 송파구 방이동 117-26번지,서울특별시 송파구 오금로23길 9-22 (방이동),,117104169384,11101,0,00009,00022,,231.5,0.0,135,58.31,494.92,494.92,213.78,02000,근린생활시설.다세대주택(8세대),8,0,5,0,0,1,0,0,20020110,20220813
10251100463063,11710,11100,0117,0027,2,서울특별시 송파구 방이동 117-27번지,서울특별시 송파구 백제고분로48나길 13 (방이동),승현하이츠,117104169201,11101,0,00013,00000,,229.8,0.0,136.42,59.36,459.3,459.3,199.87,02000,다세대,12,0,5,0,0,0,1,0,20140808,20220813
10251100496703,11710,11100,0117,0028,2,서울특별시 송파구 방이동 117-28번지,서울특별시 송파구 오금로23길 9-27 (방이동),,117104169384,11101,0,00009,00027,,171.9,0.0,102.96,59.9,343.77,343.77,199.98,02000,다세대주택,8,0,5,0,0,0,0,0,20170120,20220813
10251100509841,11710,11100,0117,0029,1,서울특별시 송파구 방이동 117-29번지,서울특별시 송파구 가락로33길 28 (방이동),,117104169015,11101,0,00028,00000,,171.9,0.0,102.81,59.81,299.14,299.14,174.02,01000,다가구주택,0,6,4,0,0,0,1,0,20171124,20220813
102518857,11710,11100,0117,0030,1,서울특별시 송파구 방이동 117-30번지,서울특별시 송파구 오금로23길 9-5 (방이동),,117104169384,11101,0,00009,00005,,0,0.0,0,0,249.65,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19880312,20220813
102516784,11710,11100,0117,0031,1,서울특별시 송파구 방이동 117-31번지,서울특별시 송파구 오금로23길 9 (방이동),,117104169384,11101,0,00009,00000,,259.76,0.0,128.44,49.4456,632.44,498.54,191.92,01000,근린생활시설 및 주택,0,1,4,1,0,0,0,0,19880407,20220813
10251100187541,11710,11100,0118,0000,2,서울특별시 송파구 방이동 118번지,서울특별시 송파구 백제고분로48나길 5 (방이동),,117104169201,11101,0,00005,00000,,173.3,0.0,103.62,59.79,369.54,369.54,213.24,02000,다세대주택,6,0,5,0,0,0,0,0,20081002,20220813
1025121394,11710,11100,0118,0001,2,서울특별시 송파구 방이동 118-1번지,서울특별시 송파구 백제고분로48나길 3-4 (방이동),만나아트빌,117104169201,11101,0,00003,00004,,137.8,0.0,81.28,58.98,329.44,329.44,239.07,02000,공동주택(다세대주택),4,0,5,0,0,0,0,0,20061226,20220813
102518149,11710,11100,0118,0002,2,서울특별시 송파구 방이동 118-2번지,서울특별시 송파구 백제고분로48나길 3-6 (방이동),,117104169201,11101,0,00003,00006,,232,0.0,128.64,55.44,599.22,0,205.29,02000,다세대주택,10,0,4,1,0,0,0,0,19931218,20220813
10251100229073,11710,11100,0118,0003,2,서울특별시 송파구 방이동 118-3번지,서울특별시 송파구 백제고분로48나길 3-12 (방이동),위너스빌,117104169201,11101,0,00003,00012,,173.1,0.0,103.44,59.76,377.18,377.18,217.9,02000,공동주택,8,0,5,0,0,0,0,0,20100413,20220813
10251100227601,11710,11100,0118,0004,2,서울특별시 송파구 방이동 118-4번지,서울특별시 송파구 백제고분로48나길 7-7 (방이동),프라임,117104169201,11101,0,00007,00007,,229.8,0.0,138.75,60.38,522.89,522.89,227.54,02000,공동주택,8,0,5,0,0,0,0,0,20091027,20220813
10251100522501,11710,11100,0118,0005,2,서울특별시 송파구 방이동 118-5번지,서울특별시 송파구 백제고분로48나길 7 (방이동),,117104169201,11101,0,00007,00000,,234,0.0,139.83,59.76,467.385,467.385,199.74,02000,다세대주택,12,0,5,0,0,1,1,0,20181120,20220813
1025112156,11710,11100,0118,0006,2,서울특별시 송파구 방이동 118-6번지,서울특별시 송파구 백제고분로48나길 3-8 (방이동),,117104169201,11101,0,00003,00008,,222,0.0,120.14,51.78,594.01,0,202,02000,다세대주택,10,0,4,1,0,0,0,0,19920402,20220813
10251100461933,11710,11100,0118,0008,2,서울특별시 송파구 방이동 118-8번지,서울특별시 송파구 백제고분로48나길 7-9 (방이동),백합,117104169201,11101,0,00007,00009,,180.8,0.0,107.8,59.62,360.52,360.52,199.4,02000,다세대주택,7,0,5,0,0,0,0,0,20140627,20220813
1025116363,11710,11100,0118,0009,2,서울특별시 송파구 방이동 118-9번지,서울특별시 송파구 백제고분로48나길 7-11 (방이동),,117104169201,11101,0,00007,00011,,180.8,0.0,89.01,49.23,390.24,0,169.59,02000,다세대주택,6,0,4,1,0,0,0,0,19920516,20220813
102518670,11710,11100,0118,0010,1,서울특별시 송파구 방이동 118-10번지,서울특별시 송파구 백제고분로48나길 3-24 (방이동),,117104169201,11101,0,00003,00024,,0,0.0,0,0,281.46,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19840706,20220813
10251100475722,11710,11100,0118,0011,2,서울특별시 송파구 방이동 118-11번지,서울특별시 송파구 백제고분로48나길 3-14 (방이동),해오름빌,117104169201,11101,0,00003,00014,,173.2,0.0,103.68,59.86,339.14,339.14,195.81,02000,다세대주택,10,0,5,0,0,1,0,0,20160106,20220813
10251100244666,11710,11100,0118,0012,2,서울특별시 송파구 방이동 118-12번지,서울특별시 송파구 백제고분로48나길 3-18 (방이동),드림빌,117104169201,11101,0,00003,00018,드림빌,173.1,0.0,103.37,59.72,431.43,431.43,249.24,02000,다세대주택(9세대),9,0,6,0,0,0,0,0,20120903,20220813
10251100535642,11710,11100,0118,0013,2,서울특별시 송파구 방이동 118-13번지,서울특별시 송파구 백제고분로48나길 7-3 (방이동),,117104169201,11101,0,00007,00003,,233.8,0.0,140.05,59.9,511.35,455.22,194.7,02000,도시형생활주택(원룸형),13,0,5,1,0,0,1,0,20200707,20220813
1025110508,11710,11100,0119,0000,1,서울특별시 송파구 방이동 119번지,서울특별시 송파구 백제고분로48길 22 (방이동),,117104169200,11101,0,00022,00000,,0,0.0,0,0,506.52,0,0,03000,근린생활시설,0,0,3,1,0,0,0,0,19821229,20220813
102514062,11710,11100,0119,0001,1,서울특별시 송파구 방이동 119-1번지,서울특별시 송파구 백제고분로48길 26 (방이동),,117104169200,11101,0,00026,00000,,623.6,0.0,356.14,57.11,2274.38,1840.64,295.16,03000,제1종근린생활시설 외2건,0,6,7,1,0,0,2,0,20050922,20220813
1025115522,11710,11100,0119,0002,1,서울특별시 송파구 방이동 119-2번지,서울특별시 송파구 백제고분로48길 28 (방이동),,117104169200,11101,0,00028,00000,,0,0.0,0,0,454.85,0,0,03000,"근린생활시설, 주택",0,1,4,1,0,0,0,0,19870203,20220813
1025112784,11710,11100,0119,0003,1,서울특별시 송파구 방이동 119-3번지,서울특별시 송파구 백제고분로48길 32 (방이동),,117104169200,11101,0,00032,00000,,192,0.0,94.72,49.33,447.84,337.76,175.92,04000,근린생활시설,0,1,4,1,0,0,0,0,19861127,20220813
1025125309,11710,11100,0119,0004,1,서울특별시 송파구 방이동 119-4번지,서울특별시 송파구 백제고분로48길 34 (방이동),,117104169200,11101,0,00034,00000,,0,0.0,0,0,255.1,0,0,01000,"단독주택,",0,1,2,1,0,0,0,0,19830615,20220813
10251100465558,11710,11100,0119,0005,2,서울특별시 송파구 방이동 119-5번지,서울특별시 송파구 오금로23길 21 (방이동),,117104169384,11101,0,00021,00000,,201.8,0.0,120.8,59.86,377.36,377.36,187,02000,다세대주택(도시형생활주택),10,0,5,0,0,0,0,0,20141205,20220813
1025124430,11710,11100,0119,0006,2,서울특별시 송파구 방이동 119-6번지,서울특별시 송파구 백제고분로48나길 3-25 (방이동),장원아트빌,117104169201,11101,0,00003,00025,,231.5,0.0,138.07,59.64,549.52,549.52,237.37,02000,공동주택,7,0,5,0,0,0,0,0,20021128,20220813
10251100472811,11710,11100,0119,0007,2,서울특별시 송파구 방이동 119-7번지,서울특별시 송파구 백제고분로48나길 3-23 (방이동),진흥펠리체,117104169201,11101,0,00003,00023,,330.9,0.0,186.66,56.41,658.18,658.18,198.91,02000,도시형생활주택,20,0,6,0,0,0,1,0,20151001,20220813
1025122860,11710,11100,0119,0008,1,서울특별시 송파구 방이동 119-8번지,서울특별시 송파구 백제고분로48나길 3-19 (방이동),,117104169201,11101,0,00003,00019,,0,0.0,0,0,329.85,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19871112,20220813
10251100519779,11710,11100,0119,0009,2,서울특별시 송파구 방이동 119-9번지,서울특별시 송파구 백제고분로48나길 3-17 (방이동),리치하우스,117104169201,11101,0,00003,00017,리치하우스,297.7,0.0,178.2,59.86,595.37,595.37,199.99,02000,도시형생활주택(단지형다세대),18,0,6,0,0,0,1,0,20180713,20220813
1025111094,11710,11100,0119,0010,2,서울특별시 송파구 방이동 119-10번지,서울특별시 송파구 백제고분로48나길 3-13 (방이동),,117104169201,11101,0,00003,00013,,227.9,0.0,112,49.14,498.39,0,172.78,02000,다세대주택,10,0,4,1,0,0,0,0,19940812,20220813
1025121273,11710,11100,0119,0012,1,서울특별시 송파구 방이동 119-12번지,서울특별시 송파구 백제고분로48나길 3 (방이동),,117104169201,11101,0,00003,00000,,248,0.0,123.48,49.79,645.19,0,210.36,03000,"근린생활시설, 주택",0,1,5,1,0,0,0,0,19921105,20220813
1025118573,11710,11100,0119,0013,1,서울특별시 송파구 방이동 119-13번지,서울특별시 송파구 백제고분로48길 24 (방이동),,117104169200,11101,0,00024,00000,,215.7,0.0,109.61,50.81,299.59,0,129.21,03000,"근린생활시설,",0,1,3,1,0,0,0,0,19950711,20220813
10251100243226,11710,11100,0119,0014,2,서울특별시 송파구 방이동 119-14번지,서울특별시 송파구 오금로23길 19 (방이동),,117104169384,11101,0,00019,00000,,201.7,0.0,120,59.49,466.26,466.26,231.17,02000,공동주택(다세대주택),8,0,5,0,0,0,0,0,20120809,20220813
10251100453647,11710,11100,0119,0015,2,서울특별시 송파구 방이동 119-15번지,서울특별시 송파구 오금로23길 17-1 (방이동),,117104169384,11101,0,00017,00001,,201.6,0.0,120.4,59.72,402.89,402.89,199.84623,02000,공동주택(다세대주택),8,0,5,0,0,1,0,0,20130725,20220813
10251100453579,11710,11100,0119,0016,2,서울특별시 송파구 방이동 119-16번지,서울특별시 송파구 오금로23길 17 (방이동),,117104169384,11101,0,00017,00000,,201.7,0.0,120.8,59.89,353.22,353.22,175.12146,02000,다세대주택,8,0,5,0,0,0,0,0,20130802,20220813
10251100455287,11710,11100,0119,0017,2,서울특별시 송파구 방이동 119-17번지,서울특별시 송파구 오금로23길 15-1 (방이동),제일파크빌,117104169384,11101,0,00015,00001,,201.6,0.0,118.5,58.78,370.82,370.82,183.94,02000,다세대주택(10세대),10,0,5,0,0,0,0,0,20131023,20220813
10251100243249,11710,11100,0119,0018,2,서울특별시 송파구 방이동 119-18번지,서울특별시 송파구 오금로23길 15 (방이동),런던빌,117104169384,11101,0,00015,00000,,201.6,0.0,123.12,61.07,441.36,441.36,218.93,02000,공동주택(다세대주택),8,0,5,0,0,0,0,0,20120810,20220813
1025119714,11710,11100,0119,0019,1,서울특별시 송파구 방이동 119-19번지,서울특별시 송파구 오금로23길 13 (방이동),,117104169384,11101,0,00013,00000,,201.8,0.0,121.05,59.98,449.98,0,165.33,01000,다가구주택(7가구),0,7,3,1,0,0,0,0,19970818,20220813
1025119855,11710,11100,0119,0020,1,서울특별시 송파구 방이동 119-20번지,서울특별시 송파구 오금로23길 23 (방이동),,117104169384,11101,0,00023,00000,,221.5,0.0,120.17,54.25,538.11,411.04,185.57,03000,"근린생활시설,",0,1,4,1,0,0,0,0,19910612,20220813
1025117236,11710,11100,0119,0021,1,서울특별시 송파구 방이동 119-21번지,서울특별시 송파구 백제고분로48길 26-1 (방이동),,117104169200,11101,0,00026,00001,,264.5,0.0,132.71,50.17,515.66,394.91,149.3,03000,제1종근린생활시설외 2,0,1,3,1,0,0,0,0,19870923,20220813
10251100460066,11710,11100,0119,0023,2,서울특별시 송파구 방이동 119-23번지,서울특별시 송파구 백제고분로48나길 3-11 (방이동),골든파크빌,117104169201,11101,0,00003,00011,,175.2,0.0,105.08,59.98,340.79,340.79,194.51,02000,다세대주택,7,0,5,0,0,0,0,0,20140121,20220813
1025116525,11710,11100,0119,0024,2,서울특별시 송파구 방이동 119-24번지,서울특별시 송파구 백제고분로48나길 3-15 (방이동),,117104169201,11101,0,00003,00015,,231.4,0.0,112,48.48,498.39,0,170.17,02000,다세대주택,9,0,4,1,0,0,0,0,19940812,20220813
1025122103,11710,11100,0119,0025,1,서울특별시 송파구 방이동 119-25번지,서울특별시 송파구 백제고분로48길 30 (방이동),,117104169200,11101,0,00030,00000,,0,0.0,0,0,460.35,0,0,03000,"근린생활시설,",0,1,3,1,0,0,0,0,19870701,20220813
1025120816,11710,11100,0119,0026,1,서울특별시 송파구 방이동 119-26번지,서울특별시 송파구 백제고분로48길 32-1 (방이동),,117104169200,11101,0,00032,00001,,0,0.0,0,0,247.17,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19870325,20220813
10251100454729,11710,11100,0119,0029,2,서울특별시 송파구 방이동 119-29번지,서울특별시 송파구 백제고분로48나길 3-31 (방이동),태영빌리지,117104169201,11101,0,00003,00031,,260.7,0.0,155.83,59.77,519.82,519.82,199.39,02000,공동주택외 1,8,0,5,0,0,0,1,0,20130923,20220813
1025115993,11710,11100,0119,0030,2,서울특별시 송파구 방이동 119-30번지,서울특별시 송파구 백제고분로48나길 3-5 (방이동),,117104169201,11101,0,00003,00005,,225.4,0.0,111.19,49.33,518.25,0,181.37,02000,다세대주택,10,0,4,1,0,0,0,0,19921107,20220813
1025116144,11710,11100,0120,0000,2,서울특별시 송파구 방이동 120번지,서울특별시 송파구 백제고분로48나길 7-13 (방이동),,117104169201,11101,0,00007,00013,,185.8,0.0,110.63,59.54,509.58,0,218.62,02000,다세대주택,9,0,4,1,0,0,0,0,19930428,20220813
1025124079,11710,11100,0120,0001,2,서울특별시 송파구 방이동 120-1번지,서울특별시 송파구 백제고분로48나길 3-26 (방이동),송이주택,117104169201,11101,0,00003,00026,송이주택,185.8,0.0,110.89,59.68,439.34,439.34,236.46,02000,다세대주택,7,0,5,0,0,0,0,0,20020914,20220813
1025123071,11710,11100,0120,0002,2,서울특별시 송파구 방이동 120-2번지,서울특별시 송파구 백제고분로48나길 7-17 (방이동),,117104169201,11101,0,00007,00017,,484.1,0.0,170.6,35.24,967.1,967.1,199.77,02000,공동주택(아파트),12,0,7,0,0,0,1,0,20070313,20220813
1000000000000002661211,11710,11100,0120,0004,2,서울특별시 송파구 방이동 120-4번지,서울특별시 송파구 오금로23길 9-10 (방이동),1st,117104169384,11101,0,00009,00010,,195.1,0.0,116.13,59.52,330.1,330.1,169.2,02000,다세대주택 및 제2종근린생할시설,7,0,5,0,0,1,1,0,20231114,20231115
10251100246286,11710,11100,0120,0005,2,서울특별시 송파구 방이동 120-5번지,서울특별시 송파구 백제고분로48나길 7-21 (방이동),광진빌라,117104169201,11101,0,00007,00021,,189,0.0,113.29,59.94,405.82,405.82,214.72,02000,공동주택(다세대주택),7,0,5,0,0,0,0,0,20121212,20220813
102513990,11710,11100,0122,0000,1,서울특별시 송파구 방이동 122번지,서울특별시 송파구 백제고분로48길 36 (방이동),예은빌딩,117104169200,11101,0,00036,00000,,242.2,0.0,144.53,59.67,882.2,690.84,285.23,03000,제1종근린생활시설 외2,0,3,5,1,0,0,1,0,20040607,20220813
1025125007,11710,11100,0122,0001,1,서울특별시 송파구 방이동 122-1번지,서울특별시 송파구 오금로23길 20 (방이동),,117104169384,11101,0,00020,00000,,176.2,0.0,105.3,59.76,380.4,0,160.56,01000,다가구주택(7가구),0,7,3,1,0,0,0,0,19971230,20220813
1025110651,11710,11100,0122,0002,2,서울특별시 송파구 방이동 122-2번지,서울특별시 송파구 오금로23길 16-1 (방이동),이레빌라,117104169384,11101,0,00016,00001,,212.1,0.0,127.23,59.99,493.81,493.81,232.82,02000,다세대주택,7,0,5,0,0,0,0,0,20071217,20220813
1025124829,11710,11100,0122,0003,2,서울특별시 송파구 방이동 122-3번지,서울특별시 송파구 오금로23길 12 (방이동),,117104169384,11101,0,00012,00000,,196.6,0.0,117.85,59.94,552.39,552.39,280.97,02000,다세대주택,7,0,6,0,0,0,0,0,20010829,20220813
10251100500014,11710,11100,0122,0004,2,서울특별시 송파구 방이동 122-4번지,서울특별시 송파구 위례성대로8길 66 (방이동),,117104169459,11101,0,00066,00000,,198.4,0.0,117.02,58.98,363.88,363.88,183.41,02000,"다세대주택, 근린생활시설",7,0,5,0,0,1,1,0,20170427,20220813
10251100462745,11710,11100,0122,0005,2,서울특별시 송파구 방이동 122-5번지,서울특별시 송파구 위례성대로8길 64 (방이동),,117104169459,11101,0,00064,00000,,196.7,0.0,117.6,59.79,369.59,369.59,187.9,02000,다세대주택,7,0,5,0,0,0,0,0,20140730,20220813
1025117173,11710,11100,0122,0006,1,서울특별시 송파구 방이동 122-6번지,서울특별시 송파구 위례성대로8길 62 (방이동),,117104169459,11101,0,00062,00000,,241.8,0.0,144.73,59.85,511.04,0,159.02,01000,다가구주택(10가구),0,10,3,1,0,0,0,0,19970519,20220813
10251100531382,11710,11100,0122,0007,2,서울특별시 송파구 방이동 122-7번지,서울특별시 송파구 백제고분로48길 38 (방이동),은석빌딩,117104169200,11101,0,00038,00000,은석빌딩,241.7,0.0,116.45,48.18,610.09,482.46,199.61,03000,다세대주택 및 근린생활시설,5,0,6,1,0,7,1,0,20191226,20220813
1025119068,11710,11100,0122,0008,1,서울특별시 송파구 방이동 122-8번지,서울특별시 송파구 오금로23길 24 (방이동),,117104169384,11101,0,00024,00000,,231.4,0.0,114.21,49.36,543.51,439.02,189.72,01000,"근린생활시설,주택",0,1,4,1,0,0,0,0,19910123,20220813
102517570,11710,11100,0122,0009,2,서울특별시 송파구 방이동 122-9번지,서울특별시 송파구 오금로23길 22 (방이동),,117104169384,11101,0,00022,00000,,231.5,0.0,137.6,59.44,486.64,486.64,210.21,02000,공동주택(다세대주택),7,0,4,0,0,0,0,0,20020930,20220813
1025112393,11710,11100,0122,0010,1,서울특별시 송파구 방이동 122-10번지,서울특별시 송파구 오금로23길 10 (방이동),,117104169384,11101,0,00010,00000,,0,0.0,0,0,245.7,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19850827,20220813
102514884,11710,11100,0122,0011,1,서울특별시 송파구 방이동 122-11번지,서울특별시 송파구 오금로23길 8-3 (방이동),,117104169384,11101,0,00008,00003,,214,0.0,125.19,58.5,491.12,0,170.99,01000,다가구주택(10가구),0,10,3,1,0,0,0,0,19960917,20220813
10251100529222,11710,11100,0122,0012,2,서울특별시 송파구 방이동 122-12번지,서울특별시 송파구 위례성대로8길 68 (방이동),하이포레스트빌,117104169459,11101,0,00068,00000,,198.2,0.0,118.5,59.79,350.21,350.21,176.7,02000,"다세대주택, 근린생활시설",7,0,5,0,0,0,1,0,20190916,20220813
1025121145,11710,11100,0122,0013,1,서울특별시 송파구 방이동 122-13번지,서울특별시 송파구 오금로23길 8-5 (방이동),,117104169384,11101,0,00008,00005,,215.2,0.0,126.49,58.77,470.01,470.01,218.4,01000,"근린생활시설, 다가구주택",0,9,4,0,0,0,0,0,20010320,20220813
1025119406,11710,11100,0122,0014,1,서울특별시 송파구 방이동 122-14번지,서울특별시 송파구 오금로23길 16 (방이동),,117104169384,11101,0,00016,00000,,212.2,0.0,122.47,57.71,461.4,0,166.1,01000,다가구주택(10가구),0,10,3,1,0,0,0,0,19970701,20220813
10251100520101,11710,11100,0122,0015,2,서울특별시 송파구 방이동 122-15번지,서울특별시 송파구 오금로23길 14 (방이동),파크펠리스,117104169384,11101,0,00014,00000,,212.2,0.0,126.94,59.82,423.12,423.12,199.4,02000,다세대주택,8,0,5,0,0,0,1,0,20180726,20220813
10251100508712,11710,11100,0122,0016,2,서울특별시 송파구 방이동 122-16번지,서울특별시 송파구 위례성대로8길 64-1 (방이동),메종드림,117104169459,11101,0,00064,00001,,198.5,0.0,118.5,59.7,373.36,373.36,188.09,02000,다세대주택,7,0,5,0,0,1,1,0,20171103,20220813
1025112344,11710,11100,0122,0017,2,서울특별시 송파구 방이동 122-17번지,서울특별시 송파구 위례성대로8길 58 (방이동),,117104169459,11101,0,00058,00000,,198.4,0.0,118.56,59.76,399.21,399.21,201.21,02000,공동주택(다세대주택),8,0,5,0,0,0,0,0,20030128,20220813
1025119641,11710,11100,0122,0018,2,서울특별시 송파구 방이동 122-18번지,서울특별시 송파구 위례성대로8길 58-1 (방이동),,117104169459,11101,0,00058,00001,,198.3,0.0,124.55,62.81,391.135,391.135,197.24,02000,다세대주택,7,0,5,0,0,0,0,0,20070724,20220813
1025113777,11710,11100,0122,0019,1,서울특별시 송파구 방이동 122-19번지,서울특별시 송파구 위례성대로8길 60 (방이동),,117104169459,11101,0,00060,00000,,0,0.0,0,0,249.52,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19861218,20220813
1025121289,11710,11100,0122,0020,1,서울특별시 송파구 방이동 122-20번지,서울특별시 송파구 위례성대로8길 60-1 (방이동),,117104169459,11101,0,00060,00001,,0,0.0,0,0,243.99,0,0,01000,단독주택,0,4,2,1,0,0,0,0,19830916,20220813
1025116350,11710,11100,0122,0021,2,서울특별시 송파구 방이동 122-21번지,서울특별시 송파구 위례성대로8길 56 (방이동),,117104169459,11101,0,00056,00000,,198.4,0.0,118.56,59.76,414.52,414.52,208.93,02000,공동주택,8,0,5,0,0,0,0,0,20030129,20220813
102517318,11710,11100,0122,0022,1,서울특별시 송파구 방이동 122-22번지,서울특별시 송파구 오금로23길 18-1 (방이동),,117104169384,11101,0,00018,00001,,0,0.0,0,0,354.76,0,0,04000,근린생활시설,0,0,3,1,0,0,0,0,19850801,20220813
10251100244460,11710,11100,0122,0023,1,서울특별시 송파구 방이동 122-23번지,서울특별시 송파구 오금로23길 18 (방이동),그린아이 어린이집,117104169384,11101,0,00018,00000,,176.2,0.0,104.76,59.455164,351.94,351.94,199.73893,01000,"노유자시설, 단독주택",0,0,4,0,0,0,0,0,20120828,20250224
1025111380,11710,11100,0123,0000,1,서울특별시 송파구 방이동 123번지,서울특별시 송파구 백제고분로48길 40 (방이동),,117104169200,11101,0,00040,00000,,250.8,0.0,146.5,58.41,550.35,434.88,173.4,03000,"근린생활시설,",0,2,4,1,0,0,0,0,19870518,20220813
10251100467862,11710,11100,0123,0001,2,서울특별시 송파구 방이동 123-1번지,서울특별시 송파구 위례성대로8길 57-1 (방이동),,117104169459,11101,0,00057,00001,,181.9,0.0,108.77,59.8,332.12,332.12,182.58,02000,공동주택,8,0,5,0,0,0,0,0,20150331,20220813
10251100239587,11710,11100,0123,0002,2,서울특별시 송파구 방이동 123-2번지,서울특별시 송파구 위례성대로8길 61 (방이동),덕산빌라 가동,117104169459,11101,0,00061,00000,가동,0,0.0,154.853,0,525.555,525.555,0,02000,공동주택(단지형다세대주택),8,0,5,0,0,0,0,0,20111220,20220813
10251100239596,11710,11100,0123,0002,2,서울특별시 송파구 방이동 123-2번지,서울특별시 송파구 위례성대로8길 61 (방이동),덕산빌라 나동,117104169459,11101,0,00061,00000,나동,0,0.0,154.853,0,535.115,535.115,0,02000,공동주택(단지형다세대주택),8,0,5,0,0,0,0,0,20111220,20220813
10251100506194,11710,11100,0123,0003,2,서울특별시 송파구 방이동 123-3번지,서울특별시 송파구 위례성대로8길 63 (방이동),에코시아,117104169459,11101,0,00063,00000,,253.1,0.0,151.43,59.83,499.26,499.26,197.26,02000,다세대주택,10,0,5,0,0,1,1,0,20171027,20220813
1000000000000002629170,11710,11100,0123,0004,2,서울특별시 송파구 방이동 123-4번지,서울특별시 송파구 위례성대로8길 65 (방이동),퍼스트초이스 방이III,117104169459,11101,0,00065,00000,,198.4,0.0,118.67,59.813508,343.64,343.64,173.20564,02000,다세대주택,9,0,4,0,0,0,1,0,20231107,20231108
102519524,11710,11100,0123,0005,2,서울특별시 송파구 방이동 123-5번지,서울특별시 송파구 백제고분로48길 42-18 (방이동),성진주택,117104169200,11101,0,00042,00018,,201.6,0.0,120.48,59.76,410.57,410.57,203.66,02000,공동주택,6,0,4,0,0,0,0,0,20021129,20220813
10251100231267,11710,11100,0123,0006,2,서울특별시 송파구 방이동 123-6번지,서울특별시 송파구 백제고분로48길 42-16 (방이동),로블레스빌,117104169200,11101,0,00042,00016,,164.2,0.0,98.05,59.71,269.13,269.13,163.9,02000,공동주택(다세대주택),6,0,4,0,0,0,0,0,20101019,20220813
10251100230517,11710,11100,0123,0007,2,서울특별시 송파구 방이동 123-7번지,서울특별시 송파구 백제고분로48길 42-10 (방이동),잎새빌리지,117104169200,11101,0,00042,00010,,197.2,0.0,117.71,59.69,366.26,366.26,185.73,02000,다세대주택,6,0,5,0,0,0,0,0,20100825,20220813
102513889,11710,11100,0123,0008,1,서울특별시 송파구 방이동 123-8번지,서울특별시 송파구 백제고분로48길 42 (방이동),,117104169200,11101,0,00042,00000,,0,0.0,0,0,499.92,0,0,03000,"근린생활시설,",0,1,3,1,0,0,0,0,19870512,20220813
102515237,11710,11100,0123,0009,1,서울특별시 송파구 방이동 123-9번지,서울특별시 송파구 위례성대로8길 55 (방이동),,117104169459,11101,0,00055,00000,,0,0.0,0,0,550.2,0,0,01000,"근린생활시설, 주택",0,6,5,1,0,0,0,0,19890726,20220813
1025115031,11710,11100,0123,0010,1,서울특별시 송파구 방이동 123-10번지,서울특별시 송파구 위례성대로8길 57 (방이동),,117104169459,11101,0,00057,00000,,0,0.0,0,0,550.2,0,0,04000,근린생활시설외1,0,3,4,1,0,0,0,0,19890726,20220813
1025124636,11710,11100,0123,0011,2,서울특별시 송파구 방이동 123-11번지,서울특별시 송파구 백제고분로48길 42-6 (방이동),양지파인빌,117104169200,11101,0,00042,00006,,248.1,0.0,148.8,59.97,494,494,199.11,02000,공동주택(다세대주택),6,0,5,0,0,0,0,0,20031201,20220813
102519561,11710,11100,0123,0012,1,서울특별시 송파구 방이동 123-12번지,서울특별시 송파구 백제고분로48길 42-8 (방이동),,117104169200,11101,0,00042,00008,,0,0.0,0,0,317.4,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19890707,20220813
