관리건축물대장PK,관리상위건축물대장PK,대장구분코드,시군구코드,법정동코드,번,지,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,생성일자
10251100464643,,2,11710,10700,0123,0018,117104169057,10701,0,00048,00005,20220813
1025122790,,1,11710,10700,0123,0019,117104169057,10701,0,00048,00007,20220813
10251100461682,,2,11710,10700,0123,0020,117104169057,10701,0,00048,00009,20220813
1025124278,,2,11710,10700,0123,0021,117104169057,10701,0,00048,00011,20220813
1025110903,,2,11710,10700,0123,0022,117104169057,10701,0,00048,00015,20220813
1025112920,,2,11710,10700,0123,0023,117104169057,10701,0,00048,00017,20220813
1025122012,,1,11710,10700,0123,0024,117104169057,10701,0,00048,00019,20220813
10251100508540,,1,11710,10700,0123,0025,117104169306,10701,0,00004,00000,20220813
10251100238538,,1,11710,10700,0123,0027,117103123016,10701,0,00144,00000,20230712
1025116378,,1,11710,10700,0124,0000,117103123011,10702,0,00149,00000,20220813
102517943,,1,11710,10700,0124,0001,117103123011,10702,0,00151,00000,20220813
1025113181,,1,11710,10700,0124,0004,117103123011,10702,0,00155,00000,20230413
1025121085,,1,11710,10700,0124,0007,117103123011,10702,0,00159,00000,20220813
1025115210,,1,11710,10700,0124,0008,117103123011,10702,0,00161,00000,20220813
102518621,,1,11710,10700,0124,0009,117103123011,10702,0,00163,00000,20220813
1025118371,,1,11710,10700,0124,0010,117103123011,10702,0,00163,00001,20220813
1025121979,,1,11710,10700,0124,0011,117103123011,10702,0,00165,00000,20220813
102513653,,1,11710,10700,0124,0012,117103123011,10702,0,00167,00000,20220813
1025121046,,1,11710,10700,0124,0013,117103123011,10702,0,00169,00000,20220813
1025111601,,1,11710,10700,0124,0015,117104169055,10701,0,00026,00003,20220813
10251100449974,,2,11710,10700,0124,0016,117104169055,10701,0,00026,00009,20241205
102516216,,1,11710,10700,0124,0017,117104169055,10701,0,00026,00011,20220813
102515381,,2,11710,10700,0124,0018,117104169055,10701,0,00026,00013,20220813
102515350,,2,11710,10700,0124,0019,117104169055,10701,0,00026,00015,20220813
1025111823,,1,11710,10700,0124,0020,117104169309,10701,0,00004,00000,20220813
1025123386,,1,11710,10700,0124,0021,117103123011,10702,0,00157,00000,20220813
1025111602,,1,11710,10700,0124,0022,117104169309,10701,0,00005,00011,20220813
1025115087,,1,11710,10700,0124,0025,117104169309,10701,0,00005,00015,20221121
10251100460526,,2,11710,10700,0124,0026,117104169057,10701,0,00047,00000,20220813
102513899,,1,11710,10700,0124,0028,117104169309,10701,0,00005,00009,20220813
1025118822,,1,11710,10700,0125,0000,117103000034,10701,0,00149,00000,20220813
1025111836,,1,11710,10700,0125,0002,117103000034,10701,0,00147,00000,20220813
1025119705,,1,11710,10700,0125,0003,117103000034,10701,0,00145,00000,20251127
1025114375,,1,11710,10700,0125,0004,117103000034,10701,0,00143,00000,20220813
102517599,,1,11710,10700,0125,0006,117103000034,10701,0,00141,00000,20220813
102514166,,1,11710,10700,0125,0008,117103123011,10702,0,00171,00000,20220813
1025118979,,1,11710,10700,0125,0010,117104169055,10701,0,00027,00000,20220813
10251100230485,,2,11710,10700,0126,0000,117104169055,10701,0,00025,00005,20220813
10251100505600,,2,11710,10700,0126,0001,117104169055,10701,0,00025,00013,20220813
1025113823,,2,11710,10700,0126,0002,117104169055,10701,0,00021,00000,20220813
1025111660,,1,11710,10700,0126,0003,117104169076,10701,0,00005,00000,20220813
1025122315,,1,11710,10700,0126,0004,117104169055,10701,0,00019,00000,20220813
1025124450,,2,11710,10700,0126,0007,117104169055,10701,0,00023,00000,20220813
102516388,,2,11710,10700,0126,0008,117104169055,10701,0,00025,00000,20220813
10251100238321,,2,11710,10700,0127,0000,117104169057,10701,0,00043,00000,20220813
1025114667,,2,11710,10700,0127,0001,117104169309,10701,0,00007,00017,20220813
1025117191,,2,11710,10700,0127,0002,117104169309,10701,0,00007,00013,20220813
10251100469362,,2,11710,10700,0127,0003,117104169309,10701,0,00007,00009,20220813
102519362,,2,11710,10700,0127,0005,117104169309,10701,0,00007,00007,20220813
10251100536682,,2,11710,10700,0127,0006,117104169309,10701,0,00007,00000,20220813
1025123839,,2,11710,10700,0127,0007,117104169309,10701,0,00010,00000,20220813
1025111210,,1,11710,10700,0127,0008,117104169055,10701,0,00022,00015,20250604
1025124412,,1,11710,10700,0127,0009,117104169055,10701,0,00022,00013,20220813
10251100481183,,2,11710,10700,0127,0010,117104169055,10701,0,00022,00011,20220813
1025120946,,1,11710,10700,0127,0011,117104169055,10701,0,00022,00009,20250604
10251100469002,,2,11710,10700,0127,0012,117104169055,10701,0,00022,00005,20241211
10251100230153,,2,11710,10700,0127,0013,117104169055,10701,0,00022,00003,20220813
1025124855,,1,11710,10700,0127,0014,117104169055,10701,0,00026,00000,20220813
1025117996,,1,11710,10700,0127,0015,117104169055,10701,0,00026,00006,20250604
1025124250,,2,11710,10700,0127,0018,117104169055,10701,0,00026,00012,20220813
1025115705,,2,11710,10700,0127,0019,117104169055,10701,0,00026,00014,20220813
10251100459769,,2,11710,10700,0127,0020,117104169309,10701,0,00006,00000,20220813
1025121278,,1,11710,10700,0127,0022,117104169309,10701,0,00005,00000,20220813
10251100225682,,2,11710,10700,0127,0023,117104169309,10701,0,00005,00006,20220813
10251100206783,,2,11710,10700,0127,0024,117104169309,10701,0,00005,00008,20220813
10251100454871,,2,11710,10700,0127,0025,117104169309,10701,0,00005,00010,20220813
10251100454826,,2,11710,10700,0127,0026,117104169309,10701,0,00005,00014,20220813
10251100479925,,2,11710,10700,0127,0027,117104169309,10701,0,00005,00016,20241211
1025114138,,2,11710,10700,0127,0028,117104169057,10701,0,00045,00000,20220813
1025124659,,1,11710,10700,0128,0000,117104169057,10701,0,00048,00000,20220813
1025117994,,2,11710,10700,0128,0001,117104169057,10701,0,00048,00006,20220813
1025124625,,1,11710,10700,0128,0002,117104169057,10701,0,00048,00008,20250604
10251100235277,,2,11710,10700,0128,0003,117104169057,10701,0,00048,00010,20220813
102519321,,1,11710,10700,0128,0004,117104169057,10701,0,00048,00014,20220813
10251100480443,,2,11710,10700,0128,0005,117104169057,10701,0,00048,00016,20220813
10251100451907,,2,11710,10700,0128,0006,117104169057,10701,0,00048,00018,20220813
102519728,,2,11710,10700,0128,0007,117104169057,10701,0,00048,00020,20220813
1025113202,,1,11710,10700,0128,0008,117104169306,10701,0,00006,00000,20240528
1025114740,,1,11710,10700,0128,0009,117104169306,10701,0,00008,00000,20220813
102516832,,2,11710,10700,0128,0010,117104169057,10701,0,00044,00021,20220813
102518071,,2,11710,10700,0128,0011,117104169057,10701,0,00044,00019,20220813
102517365,,2,11710,10700,0128,0014,117104169057,10701,0,00044,00011,20220813
1025124616,,2,11710,10700,0128,0015,117104169057,10701,0,00044,00007,20220813
1025110419,,2,11710,10700,0128,0016,117104169057,10701,0,00044,00005,20220813
1025112030,,2,11710,10700,0128,0017,117104169057,10701,0,00046,00000,20220813
1025124782,,2,11710,10700,0128,0019,117104169057,10701,0,00044,00013,20220813
1025111180,,1,11710,10700,0129,0000,117104169057,10701,0,00044,00000,20250910
1025123798,,1,11710,10700,0129,0001,117104169057,10701,0,00044,00006,20220813
10251100245006,,2,11710,10700,0129,0002,117104169057,10701,0,00044,00008,20220813
1025124203,,1,11710,10700,0129,0003,117104169057,10701,0,00044,00012,20220813
1025112851,,2,11710,10700,0129,0004,117104169057,10701,0,00044,00014,20220813
10251100236747,,2,11710,10700,0129,0005,117104169057,10701,0,00044,00016,20220813
10251100229733,,2,11710,10700,0129,0006,117104169057,10701,0,00044,00018,20220813
1025115622,,2,11710,10700,0129,0007,117104169057,10701,0,00044,00020,20220813
1025123509,,2,11710,10700,0129,0008,117104169057,10701,0,00044,00022,20220813
1025115874,,1,11710,10700,0129,0009,117104169306,10701,0,00010,00000,20251103
102512659,10251506,1,11710,10700,0129,0010,117104169306,10701,0,00012,00000,20220813
10251100564022,,2,11710,10700,0129,0011,117104169462,10701,0,00006,00000,20220813
1025111616,,1,11710,10700,0129,0012,117104169462,10701,0,00008,00000,20250604
102515924,,1,11710,10700,0129,0013,117104169462,10701,0,00010,00000,20250604
1000000000000006235282,,2,11710,10700,0129,0014,117104169462,10701,0,00012,00000,20250910
1025120628,,2,11710,10700,0129,0016,117104169462,10701,0,00014,00000,20220813
102516315,,2,11710,10700,0129,0017,117104169462,10701,0,00014,00001,20220813
102518795,,1,11710,10700,0129,0018,117104169462,10701,0,00016,00000,20220813
102519806,,1,11710,10700,0129,0019,117104169057,10701,0,00042,00000,20220813
102519631,,1,11710,10700,0130,0000,117104169057,10701,0,00041,00000,20220813
1025113380,,1,11710,10700,0130,0002,117104169076,10701,0,00021,00022,20250604
1025123726,,2,11710,10700,0130,0003,117104169057,10701,0,00037,00000,20220813
10251100540282,,2,11710,10700,0130,0004,117104169057,10701,0,00031,00000,20220813
10251100552782,,2,11710,10700,0130,0005,117104169076,10701,0,00025,00000,20220813
102516561,,2,11710,10700,0130,0006,117104169076,10701,0,00023,00000,20220813
10251100525782,,1,11710,10700,0130,0007,117104169076,10701,0,00021,00006,20220813
102519315,,2,11710,10700,0130,0014,117104169057,10701,0,00033,00000,20220813
1025117141,,2,11710,10700,0131,0000,117104169076,10701,0,00021,00000,20220813
10251100230366,,2,11710,10700,0131,0001,117104169076,10701,0,00021,00005,20220813
10251100230378,,2,11710,10700,0131,0002,117104169076,10701,0,00021,00007,20220813
10251100229813,,2,11710,10700,0131,0003,117104169076,10701,0,00021,00011,20220813
102517395,,2,11710,10700,0131,0004,117104169076,10701,0,00021,00013,20220813
1025123475,,2,11710,10700,0131,0005,117104169076,10701,0,00021,00015,20220813
1025115647,,2,11710,10700,0131,0006,117104169076,10701,0,00021,00019,20220813
10251100560762,,2,11710,10700,0131,0007,117104169309,10701,0,00007,00016,20240411
10251100499343,,2,11710,10700,0131,0008,117104169076,10701,0,00017,00018,20220813
1025119727,,1,11710,10700,0131,0009,117104169076,10701,0,00017,00016,20250604
10251100178354,,2,11710,10700,0131,0010,117104169076,10701,0,00017,00014,20220813
1025120904,,2,11710,10700,0131,0011,117104169076,10701,0,00017,00012,20220813
10251100461342,,1,11710,10700,0131,0012,117104169076,10701,0,00017,00010,20220813
10251100243158,,2,11710,10700,0131,0013,117104169076,10701,0,00017,00008,20220813
102513678,,2,11710,10700,0131,0014,117104169076,10701,0,00017,00004,20220813
1025110914,,2,11710,10700,0131,0015,117104169076,10701,0,00019,00000,20220813
1025118605,,2,11710,10700,0132,0000,117104169076,10701,0,00017,00000,20220813
10251100468823,,2,11710,10700,0132,0001,117104169076,10701,0,00017,00005,20220813
1025114327,,2,11710,10700,0132,0003,117104169076,10701,0,00017,00009,20220813
102515280,,2,11710,10700,0132,0004,117104169076,10701,0,00017,00011,20220813
102517125,,2,11710,10700,0132,0005,117104169076,10701,0,00017,00013,20220813
102519919,,1,11710,10700,0132,0006,117104169309,10701,0,00007,00006,20251126
1025117287,,1,11710,10700,0132,0007,117104169309,10701,0,00009,00000,20240923
10251100466103,,2,11710,10700,0132,0008,117104169309,10701,0,00011,00000,20240228
1025112861,,2,11710,10700,0132,0009,117104169309,10701,0,00011,00001,20220813
10251100468762,,2,11710,10700,0132,0010,117104169309,10701,0,00013,00000,20220813
10251100211474,,2,11710,10700,0132,0012,117104169076,10701,0,00015,00000,20220813
1025124580,,1,11710,10700,0133,0000,117104169076,10701,0,00013,00000,20220813
102512660,10251507,1,11710,10700,0133,0001,117104169309,10701,0,00016,00000,20220813
102512661,10251507,1,11710,10700,0133,0001,117104169309,10701,0,00016,00000,20250604
1025118961,,1,11710,10700,0133,0002,117104169076,10701,0,00011,00005,20250604
10251100461769,,2,11710,10700,0133,0003,117104169309,10701,0,00014,00000,20220813
1025111301,,1,11710,10700,0133,0004,117104169055,10701,0,00022,00018,20220813
1000000000000000880407,,1,11710,10700,0133,0005,117104169055,10701,0,00022,00014,20221230
1025111786,,1,11710,10700,0133,0006,117104169055,10701,0,00022,00012,20220813
10251100231185,,2,11710,10700,0133,0007,117104169055,10701,0,00022,00010,20220813
1025124515,,1,11710,10700,0133,0008,117104169055,10701,0,00022,00008,20250604
1025124513,,1,11710,10700,0133,0009,117104169055,10701,0,00022,00000,20220813
1025112094,,1,11710,10700,0133,0010,117104169055,10701,0,00020,00000,20220813
10251100528602,,2,11710,10700,0133,0011,117104169076,10701,0,00009,00000,20220813
10251100475595,,2,11710,10700,0133,0012,117104169076,10701,0,00011,00003,20241211
10251100446926,,2,11710,10700,0133,0013,117104169076,10701,0,00011,00000,20220813
102515912,,1,11710,10700,0133,0016,117104169055,10701,0,00022,00006,20250604
10251100521642,,2,11710,10700,0134,0001,117104169076,10701,0,00014,00000,20220813
1025120967,,1,11710,10700,0134,0002,117104169076,10701,0,00016,00000,20250604
10251100459866,,2,11710,10700,0134,0003,117104169076,10701,0,00018,00000,20220813
10251100453767,,2,11710,10700,0134,0004,117104169076,10701,0,00018,00001,20220813
1025118026,,1,11710,10700,0134,0005,117104169076,10701,0,00020,00000,20250604
1025113666,,1,11710,10700,0134,0006,117104169076,10701,0,00022,00000,20220813
1000000000000001695736,,2,11710,10700,0134,0007,117104169076,10701,0,00022,00001,20230501
1025121841,,1,11710,10700,0134,0008,117104169076,10701,0,00024,00000,20220813
1025111432,,1,11710,10700,0134,0009,117104169057,10701,0,00027,00000,20220813
10251100465770,,2,11710,10700,0134,0010,117104169057,10701,0,00025,00000,20220813
1025122772,,1,11710,10700,0134,0012,117104169057,10701,0,00023,00008,20250604
10251100471182,,2,11710,10700,0134,0013,117104169057,10701,0,00023,00010,20220813
10251100187008,,2,11710,10700,0134,0014,117104169057,10701,0,00023,00014,20220813
10251100230257,,2,11710,10700,0134,0015,117104169057,10701,0,00023,00016,20220813
1025122112,,1,11710,10700,0134,0016,117104169057,10701,0,00023,00018,20250604
10251100454786,,2,11710,10700,0134,0017,117104169057,10701,0,00023,00020,20220813
102516436,,1,11710,10700,0134,0018,117104169057,10701,0,00023,00024,20250604
10251100238052,,2,11710,10700,0135,0000,117104169055,10701,0,00014,00000,20250723
10251100237148,,2,11710,10700,0135,0001,117104169057,10701,0,00023,00027,20220813
102518016,,1,11710,10700,0135,0002,117104169057,10701,0,00023,00025,20220813
1025115265,,1,11710,10700,0135,0003,117104169057,10701,0,00023,00021,20250604
1025121465,,1,11710,10700,0135,0004,117104169057,10701,0,00023,00019,20250604
10251100460226,,2,11710,10700,0135,0005,117104169057,10701,0,00023,00017,20220813
102514772,,1,11710,10700,0135,0006,117104169057,10701,0,00023,00015,20220813
10251100230093,,2,11710,10700,0135,0007,117104169057,10701,0,00023,00013,20220813
10251100499586,,2,11710,10700,0135,0008,117104169057,10701,0,00023,00011,20220813
10251100241914,,2,11710,10700,0135,0009,117104169057,10701,0,00023,00009,20220813
10251100174154,,2,11710,10700,0135,0010,117104169057,10701,0,00023,00005,20220813
1025120371,,1,11710,10700,0135,0011,117104169057,10701,0,00023,00003,20250604
1025118430,,2,11710,10700,0135,0012,117104169057,10701,0,00023,00000,20220813
1025122964,,1,11710,10700,0135,0014,117104169057,10701,0,00021,00006,20250604
102516659,,1,11710,10700,0135,0015,117104169057,10701,0,00021,00008,20250604
10251100451667,,2,11710,10700,0135,0016,117104169057,10701,0,00021,00010,20220813
1025123619,,1,11710,10700,0135,0017,117104169057,10701,0,00021,00012,20220813
10251100240786,,2,11710,10700,0135,0018,117104169057,10701,0,00021,00014,20220813
1025120523,,1,11710,10700,0135,0019,117104169057,10701,0,00021,00016,20250604
10251100462322,,2,11710,10700,0135,0020,117104169057,10701,0,00021,00018,20230109
10251100238346,,2,11710,10700,0135,0021,117104169057,10701,0,00021,00020,20220813
102518390,,1,11710,10700,0135,0022,117104169057,10701,0,00021,00022,20220813
10251100230972,,2,11710,10700,0135,0023,117104169057,10701,0,00021,00024,20220813
10251100238467,,2,11710,10700,0135,0024,117104169055,10701,0,00012,00000,20220813
1025113683,,1,11710,10700,0136,0000,117104169055,10701,0,00005,00000,20220813
1025118604,,1,11710,10700,0136,0001,117104169055,10701,0,00009,00000,20220813
1025111162,,1,11710,10700,0136,0002,117104169055,10701,0,00011,00000,20220813
10251100231357,,1,11710,10700,0136,0004,117104169055,10701,0,00013,00000,20220813
10251100519921,,2,11710,10700,0136,0006,117104169055,10701,0,00017,00000,20220813
1025115421,,1,11710,10700,0136,0007,117104169055,10701,0,00017,00001,20220813
1025116561,,1,11710,10700,0136,0008,117104169076,10701,0,00004,00000,20220813
1025114638,,1,11710,10700,0136,0009,117104169076,10701,0,00004,00003,20220813
10251100493473,,2,11710,10700,0136,0010,117104169076,10701,0,00004,00007,20220813
10251100244395,,1,11710,10700,0136,0011,117104169076,10701,0,00004,00009,20220813
10251100456886,,2,11710,10700,0136,0012,117104169076,10701,0,00004,00013,20220813
1025118848,,1,11710,10700,0136,0013,117104169076,10701,0,00004,00015,20250604
102518899,,1,11710,10700,0136,0014,117104169076,10701,0,00004,00019,20230906
102515093,,2,11710,10700,0137,0000,117103000034,10701,0,00167,00000,20220813
1025117533,,1,11710,10700,0137,0001,117103000034,10701,0,00165,00000,20220813
1025118943,,1,11710,10700,0137,0002,117103000034,10701,0,00163,00000,20220813
102514647,,2,11710,10700,0137,0003,117103000034,10701,0,00161,00000,20220813
1025112791,,1,11710,10700,0137,0004,117103000034,10701,0,00161,00000,20220813
1025121608,,1,11710,10700,0137,0005,117103000034,10701,0,00159,00000,20220813
1025115287,,1,11710,10700,0137,0009,117103000034,10701,0,00153,00000,20220813
102519521,,1,11710,10700,0137,0012,117103000034,10701,0,00155,00000,20241107
10251100479242,,1,11710,10700,0137,0013,117103000034,10701,0,00157,00000,20220813
102512748,10251520,2,11710,10700,0138,0000,117104169055,10701,0,00004,00000,20220813
102512746,10251520,2,11710,10700,0138,0000,117104169055,10701,0,00004,00000,20220813
102512747,10251520,2,11710,10700,0138,0000,117103000034,10701,0,00169,00000,20220813
102512745,10251520,2,11710,10700,0138,0000,117104169055,10701,0,00004,00000,20220813
102512749,10251520,2,11710,10700,0138,0000,117104169055,10701,0,00004,00000,20220813
1025122011,,1,11710,10700,0138,0001,117103000034,10701,0,00187,00000,20220813
102512588,10251487,1,11710,10700,0139,0000,117103000034,10701,0,00203,00000,20220813
10251100226948,10251487,1,11710,10700,0139,0000,117103000034,10701,0,00203,00000,20220813
102512589,10251487,1,11710,10700,0139,0000,117103000034,10701,0,00203,00000,20220813
102512639,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512637,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20241218
102512634,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512635,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20250825
102512632,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20250916
102512633,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512630,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512631,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512626,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512641,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20241111
102512640,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512627,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
10251100173955,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00189,00000,20250612
102512638,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512642,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20230818
102512643,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20231201
102512636,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20220813
102512629,10251498,2,11710,10700,0140,0000,117103000034,10701,0,00193,00000,20241218
1025113869,,1,11710,10700,0140,0006,117104169398,10701,0,00037,00000,20221226
10251100455606,,1,11710,10700,0141,0000,117104169076,10701,0,00035,00000,20220813
102513841,,1,11710,10700,0141,0001,117104169076,10701,0,00033,00000,20220813
1025124709,,1,11710,10700,0141,0002,117104169076,10701,0,00031,00001,20220813
102514986,,1,11710,10700,0141,0003,117104169076,10701,0,00031,00000,20220813
10251100450194,,2,11710,10700,0141,0004,117104169076,10701,0,00029,00000,20220813
1025124340,,1,11710,10700,0141,0005,117104169076,10701,0,00027,00000,20220813
10251100493343,,1,11710,10700,0141,0006,117104169057,10701,0,00030,00000,20220813
1025116988,,2,11710,10700,0141,0007,117104169057,10701,0,00032,00000,20220813
10251100243306,,2,11710,10700,0141,0009,117104169057,10701,0,00032,00006,20220813
10251100540502,,1,11710,10700,0141,0010,117104169057,10701,0,00032,00008,20220813
10251100243369,,2,11710,10700,0141,0011,117104169057,10701,0,00032,00010,20220813
10251100243115,,2,11710,10700,0141,0012,117104169057,10701,0,00032,00012,20220813
102517081,,1,11710,10700,0141,0013,117104169057,10701,0,00032,00016,20241128
1025120531,,1,11710,10700,0141,0014,117104169464,10701,0,00019,00010,20220813
10251100475762,,2,11710,10700,0141,0015,117104169464,10701,0,00019,00006,20220813
1025120365,,2,11710,10700,0141,0016,117104169057,10701,0,00032,00015,20220813
10251100243106,,2,11710,10700,0141,0017,117104169057,10701,0,00032,00013,20220813
1025125130,,1,11710,10700,0141,0018,117104169057,10701,0,00032,00011,20250604
102513579,,1,11710,10700,0141,0019,117104169057,10701,0,00032,00007,20220813
10251100237157,,2,11710,10700,0141,0021,117104169057,10701,0,00034,00000,20220813
1025114279,,1,11710,10700,0141,0023,117104169057,10701,0,00036,00000,20220813
102513810,,2,11710,10700,0141,0024,117104169464,10701,0,00027,00000,20220813
1025119295,,1,11710,10700,0141,0025,117104169464,10701,0,00025,00000,20220813
10251100243030,,2,11710,10700,0141,0026,117104169464,10701,0,00023,00001,20220813
10251100227113,,2,11710,10700,0141,0027,117104169464,10701,0,00023,00000,20220813
10251100482003,,2,11710,10700,0141,0028,117104169464,10701,0,00021,00001,20220813
10251100240253,,2,11710,10700,0141,0029,117104169464,10701,0,00021,00000,20220813
102514530,,2,11710,10700,0141,0030,117104169464,10701,0,00019,00000,20220813
102512751,10251521,2,11710,10700,0142,0000,117104169076,10701,0,00039,00000,20220813
102512750,10251521,2,11710,10700,0142,0000,117104169464,10701,0,00015,00000,20220813
1025116636,,2,11710,10700,0142,0001,117104169076,10701,0,00041,00000,20220813
10251100243286,,2,11710,10700,0142,0002,117104169464,10701,0,00009,00006,20220813
10251100211473,,1,11710,10700,0142,0003,117104169464,10701,0,00011,00000,20220813
10251100517461,,2,11710,10700,0142,0004,117104169464,10701,0,00013,00000,20220813
1025114202,,1,11710,10700,0143,0000,117104169464,10701,0,00006,00000,20220813
1000000000000000425230,,2,11710,10700,0143,0001,117104169464,10701,0,00008,00000,20221107
1025116747,,1,11710,10700,0143,0002,117104169464,10701,0,00010,00000,20220813
102517542,,1,11710,10700,0143,0003,117104169464,10701,0,00012,00000,20220813
1025114780,,1,11710,10700,0143,0004,117104169464,10701,0,00012,00001,20220813
1025118643,,2,11710,10700,0143,0005,117104169464,10701,0,00014,00000,20220813
1025123858,,1,11710,10700,0143,0006,117104169464,10701,0,00018,00000,20220813
10251100235437,,2,11710,10700,0143,0007,117104169306,10701,0,00022,00013,20220813
1025112294,,2,11710,10700,0143,0008,117104169306,10701,0,00022,00011,20220813
10251100226873,,2,11710,10700,0143,0009,117104169306,10701,0,00022,00007,20220813
1025119758,,1,11710,10700,0143,0010,117104169306,10701,0,00022,00003,20250604
1025123152,,1,11710,10700,0143,0011,117104169306,10701,0,00024,00000,20220813
1025121617,,1,11710,10700,0144,0000,117104169306,10701,0,00022,00000,20220813
10251100240926,,2,11710,10700,0144,0001,117104169306,10701,0,00022,00008,20220813
10251100241407,,2,11710,10700,0144,0002,117104169306,10701,0,00022,00010,20220813
10251100236768,,2,11710,10700,0144,0003,117104169306,10701,0,00022,00014,20220813
10251100238417,,2,11710,10700,0144,0004,117104169306,10701,0,00022,00016,20220813
10251100555883,,2,11710,10700,0144,0005,117104169306,10701,0,00022,00018,20220902
1025118584,,2,11710,10700,0144,0006,117104169306,10701,0,00022,00020,20220813
102517716,,1,11710,10700,0144,0008,117104169464,10701,0,00020,00000,20220813
10251100231631,,2,11710,10700,0144,0009,117104169464,10701,0,00022,00000,20220813
10251100566562,,2,11710,10700,0144,0010,117104169464,10701,0,00024,00000,20220813
1025114808,,2,11710,10700,0144,0011,117104169306,10701,0,00016,00021,20220813
10251100236797,,2,11710,10700,0144,0012,117104169306,10701,0,00016,00019,20220813
10251100236997,,2,11710,10700,0144,0013,117104169306,10701,0,00016,00017,20220813
10251100238158,,2,11710,10700,0144,0014,117104169306,10701,0,00016,00015,20220813
1025115044,,1,11710,10700,0144,0015,117104169306,10701,0,00016,00013,20220813
10251100236760,,2,11710,10700,0144,0016,117104169306,10701,0,00016,00009,20220813
10251100236779,,2,11710,10700,0144,0017,117104169306,10701,0,00016,00007,20220813
10251100231867,,2,11710,10700,0144,0018,117104169306,10701,0,00016,00005,20220813
10251100231852,,2,11710,10700,0144,0019,117104169306,10701,0,00016,00003,20220813
1025116006,,1,11710,10700,0144,0020,117104169306,10701,0,00018,00000,20220813
1025111637,,1,11710,10700,0145,0000,117104169306,10701,0,00016,00000,20230510
102518070,,2,11710,10700,0145,0001,117104169306,10701,0,00016,00006,20220813
1025122560,,2,11710,10700,0145,0002,117104169306,10701,0,00016,00010,20220813
1025113172,,2,11710,10700,0145,0003,117104169306,10701,0,00016,00012,20220813
10251100464762,,2,11710,10700,0145,0004,117104169306,10701,0,00016,00014,20220813
10251100472642,,2,11710,10700,0145,0005,117104169306,10701,0,00016,00016,20220813
10251100240468,,2,11710,10700,0145,0006,117104169306,10701,0,00016,00018,20220813
10251100240479,,2,11710,10700,0145,0007,117104169306,10701,0,00016,00020,20250610
10251100238758,,2,11710,10700,0145,0008,117104169306,10701,0,00016,00022,20220813
10251100468123,,2,11710,10700,0145,0009,117104169306,10701,0,00016,00024,20220813
1025123255,,1,11710,10700,0145,0010,117104169306,10701,0,00016,00028,20240809
10251100453419,,2,11710,10700,0145,0011,117104169462,10701,0,00015,00000,20220813
10251100453847,,2,11710,10700,0145,0012,117104169462,10701,0,00013,00000,20220813
10251100187899,,1,11710,10700,0145,0013,117104169462,10701,0,00011,00001,20220813
10251100496663,,2,11710,10700,0145,0014,117104169462,10701,0,00011,00000,20220813
10251100462445,,2,11710,10700,0145,0016,117104169462,10701,0,00009,00000,20220813
10251100228862,,2,11710,10700,0145,0017,117104169462,10701,0,00007,00000,20220813
10251100228933,,2,11710,10700,0145,0019,117104169462,10701,0,00005,00000,20220813
1025117271,,1,11710,10700,0145,0020,117104169306,10701,0,00014,00000,20251010
10251100566102,,1,11710,10700,0146,0000,117103123016,10701,0,00164,00000,20230608
1025117423,,1,11710,10700,0146,0001,117103123016,10701,0,00162,00000,20220813
1025123847,,1,11710,10700,0146,0002,117103123016,10701,0,00160,00000,20220813
1025124847,,1,11710,10700,0146,0003,117103123016,10701,0,00158,00000,20230524
1025114336,,2,11710,10700,0146,0004,117103123016,10701,0,00156,00001,20240624
1025122650,,1,11710,10700,0146,0005,117103123016,10701,0,00156,00000,20220813
102517060,,1,11710,10700,0147,0000,117103123016,10701,0,00180,00000,20220813
102512591,10251488,1,11710,10700,0147,0001,117103123016,10701,0,00178,00000,20220813
102512590,10251488,1,11710,10700,0147,0001,117103123016,10701,0,00178,00000,20250401
1025120823,,2,11710,10700,0147,0002,117103123016,10701,0,00174,00000,20220813
1025113234,,1,11710,10700,0147,0006,117103123016,10701,0,00170,00000,20220928
