RDADDRCD,ARCODE,ARNAME_1,ARNAME_2,ARNAME_3,ARNAME_4,LAND_AT,JIBUNB,JIBUNJ,RDCODE,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,JIBUNSEQ,MV_RESN_CD
112904121317000064000130000018429,1129010100,서울특별시,성북구,성북동,,0,0168,0141,112904121317,0,00064,00013,0000018429,
112904121317000066000010000000867,1129010100,서울특별시,성북구,성북동,,0,0168,0257,112904121317,0,00066,00001,0000000867,
112904121317000067000000000000863,1129010100,서울특별시,성북구,성북동,,0,0168,0227,112904121317,0,00067,00000,0000000863,
112904121317000068000080000000864,1129010100,서울특별시,성북구,성북동,,0,0168,0221,112904121317,0,00068,00008,0000000864,
112904121317000068000080000000865,1129010100,서울특별시,성북구,성북동,,0,0168,0184,112904121317,0,00068,00008,0000000865,
112904121317000068000080000000866,1129010100,서울특별시,성북구,성북동,,0,0168,0185,112904121317,0,00068,00008,0000000866,
112904121318000007000000000000915,1129010100,서울특별시,성북구,성북동,,0,0170,0007,112904121318,0,00007,00000,0000000915,
112904121319000018000000000000850,1129010100,서울특별시,성북구,성북동,,0,0168,0117,112904121319,0,00018,00000,0000000850,
112904121320000006000000000000924,1129010100,서울특별시,성북구,성북동,,0,0173,0034,112904121320,0,00006,00000,0000000924,
112904121320000006000000000000925,1129010100,서울특별시,성북구,성북동,,0,0170,0067,112904121320,0,00006,00000,0000000925,
112904121320000011000200000000817,1129010100,서울특별시,성북구,성북동,,0,0163,0016,112904121320,0,00011,00020,0000000817,
112904121320000011000280000000828,1129010100,서울특별시,성북구,성북동,,0,0161,0029,112904121320,0,00011,00028,0000000828,
112904121320000014000000000030584,1129010100,서울특별시,성북구,성북동,,0,0163,0075,112904121320,0,00014,00000,0000030584,
112904121320000015000000000000818,1129010100,서울특별시,성북구,성북동,,0,0163,0017,112904121320,0,00015,00000,0000000818,
112904121320000015000000000000819,1129010100,서울특별시,성북구,성북동,,0,0163,0018,112904121320,0,00015,00000,0000000819,
112904121322000010000000000000800,1129010100,서울특별시,성북구,성북동,,0,0155,0003,112904121322,0,00010,00000,0000000800,
112904121322000010000030000000801,1129010100,서울특별시,성북구,성북동,,0,0156,0035,112904121322,0,00010,00003,0000000801,
112904121322000010000030000000802,1129010100,서울특별시,성북구,성북동,,0,0156,0026,112904121322,0,00010,00003,0000000802,
112904121322000013000050000034940,1129010100,서울특별시,성북구,성북동,,0,0149,0009,112904121322,0,00013,00005,0000034940,
112904121322000017000000000000720,1129010100,서울특별시,성북구,성북동,,0,0149,0004,112904121322,0,00017,00000,0000000720,
112904121322000023000000000000774,1129010100,서울특별시,성북구,성북동,,0,0145,0161,112904121322,0,00023,00000,0000000774,
112904121323000011000020000000721,1129010100,서울특별시,성북구,성북동,,0,0145,0061,112904121323,0,00011,00002,0000000721,
112904121323000011000020000000722,1129010100,서울특별시,성북구,성북동,,0,0145,0150,112904121323,0,00011,00002,0000000722,
112904121323000011000150000000181,1129010100,서울특별시,성북구,성북동,,0,0003,0024,112904121323,0,00011,00015,0000000181,
112904121323000011000150000000182,1129010100,서울특별시,성북구,성북동,,0,0003,0022,112904121323,0,00011,00015,0000000182,
112904121323000055000000000000171,1129010100,서울특별시,성북구,성북동,,0,0002,0042,112904121323,0,00055,00000,0000000171,
112904121323000068000000000000723,1129010100,서울특별시,성북구,성북동,,0,0145,0096,112904121323,0,00068,00000,0000000723,
112904121323000068000000000000724,1129010100,서울특별시,성북구,성북동,,0,0145,0095,112904121323,0,00068,00000,0000000724,
112904121326000006000300000034564,1129010100,서울특별시,성북구,성북동,,0,0145,0148,112904121326,0,00006,00030,0000034564,
112904121326000016000000000000151,1129010100,서울특별시,성북구,성북동,,1,0007,0008,112904121326,0,00016,00000,0000000151,
112904121326000016000000000000152,1129010100,서울특별시,성북구,성북동,,1,0007,0041,112904121326,0,00016,00000,0000000152,
112904121326000016000000000000153,1129010100,서울특별시,성북구,성북동,,1,0007,0025,112904121326,0,00016,00000,0000000153,
112904121326000016000000000000154,1129010100,서울특별시,성북구,성북동,,1,0007,0062,112904121326,0,00016,00000,0000000154,
112904121327000007000020000000682,1129010100,서울특별시,성북구,성북동,,0,0128,0017,112904121327,0,00007,00002,0000000682,
112904121327000015000000000000678,1129010100,서울특별시,성북구,성북동,,0,0126,0024,112904121327,0,00015,00000,0000000678,
112904121327000032000000000026821,1129010100,서울특별시,성북구,성북동,,0,0131,0030,112904121327,0,00032,00000,0000026821,
112904121328000023000000000027163,1129010100,서울특별시,성북구,성북동,,0,0003,0054,112904121328,0,00023,00000,0000027163,
112904121328000032000000000000179,1129010100,서울특별시,성북구,성북동,,0,0003,0071,112904121328,0,00032,00000,0000000179,
112904121328000043000000000028441,1129010100,서울특별시,성북구,성북동,,0,0002,0062,112904121328,0,00043,00000,0000028441,
112904121328000043000000000028442,1129010100,서울특별시,성북구,성북동,,0,0003,0006,112904121328,0,00043,00000,0000028442,
112904121328000047000000000028443,1129010100,서울특별시,성북구,성북동,,0,0003,0006,112904121328,0,00047,00000,0000028443,
112904121329000011000000000000322,1129010100,서울특별시,성북구,성북동,,0,0060,0044,112904121329,0,00011,00000,0000000322,
112904121330000008000040000035236,1129010100,서울특별시,성북구,성북동,,0,0061,0004,112904121330,0,00008,00004,0000035236,
112904121330000012000000000000328,1129010100,서울특별시,성북구,성북동,,0,0062,0007,112904121330,0,00012,00000,0000000328,
112904121331000021000000000035237,1129010100,서울특별시,성북구,성북동,,0,0113,0127,112904121331,0,00021,00000,0000035237,
112904121332000004000000000000670,1129010100,서울특별시,성북구,성북동,,0,0115,0002,112904121332,0,00004,00000,0000000670,
112904121332000006000000000000669,1129010100,서울특별시,성북구,성북동,,0,0113,0007,112904121332,0,00006,00000,0000000669,
112904121332000017000000000032544,1129010100,서울특별시,성북구,성북동,,0,0107,0002,112904121332,0,00017,00000,0000032544,
112904121332000017000000000032545,1129010100,서울특별시,성북구,성북동,,0,0103,0005,112904121332,0,00017,00000,0000032545,
112904121332000020000340000020806,1129010100,서울특별시,성북구,성북동,,0,0113,0020,112904121332,0,00020,00034,0000020806,
112904121332000024000000000033047,1129010100,서울특별시,성북구,성북동,,0,0117,0000,112904121332,0,00024,00000,0000033047,
112904121332000031000000000029029,1129010100,서울특별시,성북구,성북동,,0,0119,0005,112904121332,0,00031,00000,0000029029,
112904121333000003000030000030566,1129010100,서울특별시,성북구,성북동,,0,0113,0125,112904121333,0,00003,00003,0000030566,
112904121334000007000000000033413,1129010100,서울특별시,성북구,성북동,,0,0114,0011,112904121334,0,00007,00000,0000033413,
112904121334000014000000000000641,1129010100,서울특별시,성북구,성북동,,0,0111,0002,112904121334,0,00014,00000,0000000641,
112904121334000014000000000000642,1129010100,서울특별시,성북구,성북동,,0,0111,0003,112904121334,0,00014,00000,0000000642,
112904121334000014000000000000643,1129010100,서울특별시,성북구,성북동,,0,0216,0002,112904121334,0,00014,00000,0000000643,
112904121334000014000000000000644,1129010100,서울특별시,성북구,성북동,,0,0110,0002,112904121334,0,00014,00000,0000000644,
112904121334000014000000000000645,1129010100,서울특별시,성북구,성북동,,0,0110,0011,112904121334,0,00014,00000,0000000645,
112904121334000022000290000018874,1129010100,서울특별시,성북구,성북동,,0,0224,0062,112904121334,0,00022,00029,0000018874,
112904121334000024000000000024251,1129010100,서울특별시,성북구,성북동,,0,0209,0039,112904121334,0,00024,00000,0000024251,
112904121334000024000000000024252,1129010100,서울특별시,성북구,성북동,,0,0213,0046,112904121334,0,00024,00000,0000024252,
112904121334000024000000000024253,1129010100,서울특별시,성북구,성북동,,0,0215,0007,112904121334,0,00024,00000,0000024253,
112904121334000025000000000035047,1129010100,서울특별시,성북구,성북동,,0,0113,0123,112904121334,0,00025,00000,0000035047,
112904121334000025000000000035048,1129010100,서울특별시,성북구,성북동,,0,0113,0056,112904121334,0,00025,00000,0000035048,
112904121334000025000200000030248,1129010100,서울특별시,성북구,성북동,,0,0113,0132,112904121334,0,00025,00020,0000030248,
112904121334000025000200000030249,1129010100,서울특별시,성북구,성북동,,0,0113,0131,112904121334,0,00025,00020,0000030249,
112904121334000030000000000031515,1129010100,서울특별시,성북구,성북동,,0,0213,0045,112904121334,0,00030,00000,0000031515,
112904121334000033000000000000996,1129010100,서울특별시,성북구,성북동,,0,0209,0025,112904121334,0,00033,00000,0000000996,
112904121334000037000000000020174,1129010100,서울특별시,성북구,성북동,,0,0209,0027,112904121334,0,00037,00000,0000020174,
112904121334000037000080000020333,1129010100,서울특별시,성북구,성북동,,0,0212,0034,112904121334,0,00037,00008,0000020333,
112904121334000037000120000001003,1129010100,서울특별시,성북구,성북동,,0,0212,0036,112904121334,0,00037,00012,0000001003,
112904121334000037000180000018433,1129010100,서울특별시,성북구,성북동,,0,0212,0025,112904121334,0,00037,00018,0000018433,
112904121334000050000110000001023,1129010100,서울특별시,성북구,성북동,,0,0213,0032,112904121334,0,00050,00011,0000001023,
112904121334000050000160000001018,1129010100,서울특별시,성북구,성북동,,0,0213,0019,112904121334,0,00050,00016,0000001018,
112904121334000055000000000017400,1129010100,서울특별시,성북구,성북동,,0,0212,0024,112904121334,0,00055,00000,0000017400,
112904121334000057000000000020969,1129010100,서울특별시,성북구,성북동,,0,0212,0008,112904121334,0,00057,00000,0000020969,
112904121334000059000000000018435,1129010100,서울특별시,성북구,성북동,,0,0212,0020,112904121334,0,00059,00000,0000018435,
112904121334000062000060000017401,1129010100,서울특별시,성북구,성북동,,0,0217,0022,112904121334,0,00062,00006,0000017401,
112904121334000063000000000001879,1129010100,서울특별시,성북구,성북동,,0,0212,0010,112904121334,0,00063,00000,0000001879,
112904121334000063000000000001880,1129010100,서울특별시,성북구,성북동,,0,0212,0037,112904121334,0,00063,00000,0000001880,
112904121334000063000000000001881,1129010100,서울특별시,성북구,성북동,,0,0212,0019,112904121334,0,00063,00000,0000001881,
112904121334000065000000000018441,1129010100,서울특별시,성북구,성북동,,1,0058,0002,112904121334,0,00065,00000,0000018441,
112904121334000067000000000023313,1129010100,서울특별시,성북구,성북동,,0,0217,0209,112904121334,0,00067,00000,0000023313,
112904121334000067000000000023314,1129010100,서울특별시,성북구,성북동,,1,0058,0002,112904121334,0,00067,00000,0000023314,
112904121334000086000000000035144,1129010100,서울특별시,성북구,성북동,,0,0217,0196,112904121334,0,00086,00000,0000035144,
112904121334000086000000000035145,1129010100,서울특별시,성북구,성북동,,0,0217,0195,112904121334,0,00086,00000,0000035145,
112904121334000086000000000035146,1129010100,서울특별시,성북구,성북동,,0,0217,0198,112904121334,0,00086,00000,0000035146,
112904121334000086000000000035147,1129010100,서울특별시,성북구,성북동,,0,0217,0039,112904121334,0,00086,00000,0000035147,
112904121334000086000000000035148,1129010100,서울특별시,성북구,성북동,,0,0217,0041,112904121334,0,00086,00000,0000035148,
112904121334000086000000000035149,1129010100,서울특별시,성북구,성북동,,0,0217,0043,112904121334,0,00086,00000,0000035149,
112904121334000086000000000035150,1129010100,서울특별시,성북구,성북동,,0,0217,0221,112904121334,0,00086,00000,0000035150,
112904121334000129000060000023499,1129010100,서울특별시,성북구,성북동,,0,0224,0148,112904121334,0,00129,00006,0000023499,
112904121334000129000080000020330,1129010100,서울특별시,성북구,성북동,,1,0025,0168,112904121334,0,00129,00008,0000020330,
112904121334000148000000000001083,1129010100,서울특별시,성북구,성북동,,0,0221,0010,112904121334,0,00148,00000,0000001083,
112904121334000148000000000001084,1129010100,서울특별시,성북구,성북동,,0,0217,0110,112904121334,0,00148,00000,0000001084,
112904121334000149000000000018439,1129010100,서울특별시,성북구,성북동,,0,0217,0150,112904121334,0,00149,00000,0000018439,
112904121334000151000000000035235,1129010100,서울특별시,성북구,성북동,,1,0025,0168,112904121334,0,00151,00000,0000035235,
112904121334000152000000000035224,1129010100,서울특별시,성북구,성북동,,0,0221,0008,112904121334,0,00152,00000,0000035224,
112904121334000152000000000035225,1129010100,서울특별시,성북구,성북동,,0,0217,0096,112904121334,0,00152,00000,0000035225,
112904121334000164000090000001039,1129010100,서울특별시,성북구,성북동,,0,0217,0015,112904121334,0,00164,00009,0000001039,
112904121336000025000140000001132,1129010100,서울특별시,성북구,성북동,,0,0224,0037,112904121336,0,00025,00014,0000001132,
112904121337000014000030000001212,1129010100,서울특별시,성북구,성북동,,0,0226,0144,112904121337,0,00014,00003,0000001212,
112904121337000017000050000001214,1129010100,서울특별시,성북구,성북동,,0,0226,0174,112904121337,0,00017,00005,0000001214,
112904121337000027000000000001210,1129010100,서울특별시,성북구,성북동,,0,0226,0136,112904121337,0,00027,00000,0000001210,
112904121338000003000120000034964,1129010100,서울특별시,성북구,성북동,,0,0226,0328,112904121338,0,00003,00012,0000034964,
112904121339000004000000000001064,1129010100,서울특별시,성북구,성북동,,0,0221,0000,112904121339,0,00004,00000,0000001064,
112904121339000005000000000001059,1129010100,서울특별시,성북구,성북동,,0,0217,0091,112904121339,0,00005,00000,0000001059,
112904121339000008000000000001082,1129010100,서울특별시,성북구,성북동,,0,0217,0098,112904121339,0,00008,00000,0000001082,
112904121339000009000000000001065,1129010100,서울특별시,성북구,성북동,,0,0217,0101,112904121339,0,00009,00000,0000001065,
112904121340000002000190000000549,1129010100,서울특별시,성북구,성북동,,0,0085,0054,112904121340,0,00002,00019,0000000549,
112904121340000002000190000000550,1129010100,서울특별시,성북구,성북동,,0,0085,0053,112904121340,0,00002,00019,0000000550,
112904121340000012000000000000560,1129010100,서울특별시,성북구,성북동,,0,0085,0096,112904121340,0,00012,00000,0000000560,
112904121340000012000000000000561,1129010100,서울특별시,성북구,성북동,,0,0085,0097,112904121340,0,00012,00000,0000000561,
112904121340000029000000000000554,1129010100,서울특별시,성북구,성북동,,0,0085,0036,112904121340,0,00029,00000,0000000554,
112904121341000003000000000000565,1129010100,서울특별시,성북구,성북동,,0,0090,0000,112904121341,0,00003,00000,0000000565,
112904121341000008000110000000548,1129010100,서울특별시,성북구,성북동,,0,0085,0075,112904121341,0,00008,00011,0000000548,
112904121341000008000520000000546,1129010100,서울특별시,성북구,성북동,,0,0085,0012,112904121341,0,00008,00052,0000000546,
112904121341000008000520000000547,1129010100,서울특별시,성북구,성북동,,0,0085,0013,112904121341,0,00008,00052,0000000547,
112904121341000058000000000000258,1129010100,서울특별시,성북구,성북동,,0,0025,0017,112904121341,0,00058,00000,0000000258,
112904121341000058000000000000259,1129010100,서울특별시,성북구,성북동,,0,0085,0099,112904121341,0,00058,00000,0000000259,
112904121341000058000000000000260,1129010100,서울특별시,성북구,성북동,,0,0085,0039,112904121341,0,00058,00000,0000000260,
112904121343000013000000000026962,1129010100,서울특별시,성북구,성북동,,0,0256,0012,112904121343,0,00013,00000,0000026962,
112904121343000013000000000026963,1129010100,서울특별시,성북구,성북동,,0,0256,0004,112904121343,0,00013,00000,0000026963,
112904121343000043000000000032404,1129010100,서울특별시,성북구,성북동,,0,0300,0004,112904121343,0,00043,00000,0000032404,
112904121343000060000000000030979,1129010100,서울특별시,성북구,성북동,,0,0303,0008,112904121343,0,00060,00000,0000030979,
112904121343000060000000000030980,1129010100,서울특별시,성북구,성북동,,0,0025,0032,112904121343,0,00060,00000,0000030980,
112904121343000060000000000030981,1129010100,서울특별시,성북구,성북동,,0,0299,0000,112904121343,0,00060,00000,0000030981,
112904121343000060000000000030982,1129010100,서울특별시,성북구,성북동,,0,0303,0009,112904121343,0,00060,00000,0000030982,
112904121343000060000000000030983,1129010100,서울특별시,성북구,성북동,,0,0303,0016,112904121343,0,00060,00000,0000030983,
112904121343000060000000000030984,1129010100,서울특별시,성북구,성북동,,0,0303,0017,112904121343,0,00060,00000,0000030984,
112904121343000060000000000030985,1129010100,서울특별시,성북구,성북동,,0,0303,0018,112904121343,0,00060,00000,0000030985,
112904121343000076000000000001399,1129010100,서울특별시,성북구,성북동,,0,0304,0001,112904121343,0,00076,00000,0000001399,
112904121344000020000000000001129,1129010100,서울특별시,성북구,성북동,,0,0224,0024,112904121344,0,00020,00000,0000001129,
112904121344000022000000000001137,1129010100,서울특별시,성북구,성북동,,0,0224,0056,112904121344,0,00022,00000,0000001137,
112904121344000022000000000001138,1129010100,서울특별시,성북구,성북동,,0,0224,0019,112904121344,0,00022,00000,0000001138,
112904121344000036000000000001136,1129010100,서울특별시,성북구,성북동,,0,0213,0038,112904121344,0,00036,00000,0000001136,
112904121344000046000000000001016,1129010100,서울특별시,성북구,성북동,,0,0213,0014,112904121344,0,00046,00000,0000001016,
112904121344000046000000000001017,1129010100,서울특별시,성북구,성북동,,0,0213,0053,112904121344,0,00046,00000,0000001017,
112904121345000007000000000001283,1129010100,서울특별시,성북구,성북동,,0,0260,0055,112904121345,0,00007,00000,0000001283,
112904121345000027000000000035234,1129010100,서울특별시,성북구,성북동,,0,0260,0058,112904121345,0,00027,00000,0000035234,
112904121345000032000060000001388,1129010100,서울특별시,성북구,성북동,,0,0296,0003,112904121345,0,00032,00006,0000001388,
112904121346000013000000000001282,1129010100,서울특별시,성북구,성북동,,1,0033,0002,112904121346,0,00013,00000,0000001282,
112904121346000014000000000001273,1129010100,서울특별시,성북구,성북동,,0,0253,0001,112904121346,0,00014,00000,0000001273,
112904121346000014000000000001274,1129010100,서울특별시,성북구,성북동,,0,0254,0005,112904121346,0,00014,00000,0000001274,
112904121346000014000000000001275,1129010100,서울특별시,성북구,성북동,,0,0254,0006,112904121346,0,00014,00000,0000001275,
112904121346000014000000000001276,1129010100,서울특별시,성북구,성북동,,0,0254,0007,112904121346,0,00014,00000,0000001276,
112904121346000014000000000001277,1129010100,서울특별시,성북구,성북동,,0,0298,0011,112904121346,0,00014,00000,0000001277,
112904121346000060000000000001373,1129010100,서울특별시,성북구,성북동,,0,0301,0001,112904121346,0,00060,00000,0000001373,
112904121346000060000000000001374,1129010100,서울특별시,성북구,성북동,,0,0301,0004,112904121346,0,00060,00000,0000001374,
112904121346000060000000000001375,1129010100,서울특별시,성북구,성북동,,0,0330,0133,112904121346,0,00060,00000,0000001375,
112904121346000060000000000001376,1129010100,서울특별시,성북구,성북동,,0,0304,0001,112904121346,0,00060,00000,0000001376,
112904121346000066000000000001285,1129010100,서울특별시,성북구,성북동,,0,0260,0021,112904121346,0,00066,00000,0000001285,
112904121346000066000000000001286,1129010100,서울특별시,성북구,성북동,,0,0291,0006,112904121346,0,00066,00000,0000001286,
112904121347000005000000000033188,1129010100,서울특별시,성북구,성북동,,1,0224,0032,112904121347,0,00005,00000,0000033188,
112904121347000008000000000001221,1129010100,서울특별시,성북구,성북동,,0,0227,0005,112904121347,0,00008,00000,0000001221,
112904121347000012000000000001093,1129010100,서울특별시,성북구,성북동,,0,0223,0000,112904121347,0,00012,00000,0000001093,
112904121347000012000000000001094,1129010100,서울특별시,성북구,성북동,,0,0225,0000,112904121347,0,00012,00000,0000001094,
112904121347000012000070000018683,1129010100,서울특별시,성북구,성북동,,0,0223,0001,112904121347,0,00012,00007,0000018683,
112904121347000020000000000001091,1129010100,서울특별시,성북구,성북동,,0,0224,0083,112904121347,0,00020,00000,0000001091,
112904121347000021000000000001145,1129010100,서울특별시,성북구,성북동,,0,0224,0078,112904121347,0,00021,00000,0000001145,
112904121347000024000000000017687,1129010100,서울특별시,성북구,성북동,,0,0222,0002,112904121347,0,00024,00000,0000017687,
112904121347000025000010000001120,1129010100,서울특별시,성북구,성북동,,0,0224,0087,112904121347,0,00025,00001,0000001120,
112904121347000025000010000001121,1129010100,서울특별시,성북구,성북동,,0,0224,0086,112904121347,0,00025,00001,0000001121,
112904121347000025000060000001124,1129010100,서울특별시,성북구,성북동,,0,0224,0095,112904121347,0,00025,00006,0000001124,
112904121347000026000160000035238,1129010100,서울특별시,성북구,성북동,,0,0223,0004,112904121347,0,00026,00016,0000035238,
112904121347000026000200000001097,1129010100,서울특별시,성북구,성북동,,0,0226,0002,112904121347,0,00026,00020,0000001097,
112904121347000026000350000001150,1129010100,서울특별시,성북구,성북동,,0,0222,0003,112904121347,0,00026,00035,0000001150,
112904121348000004000000000002713,1129010400,서울특별시,성북구,동소문동1가,,0,0020,0000,112904121348,0,00004,00000,0000002713,
112904121348000048000000000002722,1129010400,서울특별시,성북구,동소문동1가,,0,0104,0000,112904121348,0,00048,00000,0000002722,
112904121348000048000000000002723,1129010400,서울특별시,성북구,동소문동1가,,0,0098,0000,112904121348,0,00048,00000,0000002723,
112904121348000048000000000002724,1129010400,서울특별시,성북구,동소문동1가,,0,0103,0000,112904121348,0,00048,00000,0000002724,
112904121348000048000000000002725,1129010400,서울특별시,성북구,동소문동1가,,0,0111,0006,112904121348,0,00048,00000,0000002725,
112904121348000048000000000002726,1129010400,서울특별시,성북구,동소문동1가,,0,0111,0007,112904121348,0,00048,00000,0000002726,
112904121348000056000040000002728,1129010400,서울특별시,성북구,동소문동1가,,0,0119,0000,112904121348,0,00056,00004,0000002728,
112904121349000028000000000024933,1129010100,서울특별시,성북구,성북동,,0,0334,0008,112904121349,0,00028,00000,0000024933,
112904121349000029000000000034884,1129010100,서울특별시,성북구,성북동,,0,0333,0009,112904121349,0,00029,00000,0000034884,
112904121349000042000000000024932,1129010100,서울특별시,성북구,성북동,,0,0334,0009,112904121349,0,00042,00000,0000024932,
112904121349000054000000000000145,1129010100,서울특별시,성북구,성북동,,1,0037,0001,112904121349,0,00054,00000,0000000145,
112904121350000005000050000001333,1129010100,서울특별시,성북구,성북동,,0,0226,0267,112904121350,0,00005,00005,0000001333,
112904121350000005000150000024357,1129010100,서울특별시,성북구,성북동,,0,0226,0000,112904121350,0,00005,00015,0000024357,
112904121350000034000000000001367,1129010100,서울특별시,성북구,성북동,,0,0230,0008,112904121350,0,00034,00000,0000001367,
112904121350000047000030000029673,1129010100,서울특별시,성북구,성북동,,0,0226,0323,112904121350,0,00047,00003,0000029673,
112904121350000047000050000029672,1129010100,서울특별시,성북구,성북동,,0,0351,0007,112904121350,0,00047,00005,0000029672,
112904121350000047000070000029671,1129010100,서울특별시,성북구,성북동,,0,0351,0008,112904121350,0,00047,00007,0000029671,
112904121350000084000000000023231,1129010100,서울특별시,성북구,성북동,,0,0350,0007,112904121350,0,00084,00000,0000023231,
112904121350000084000000000023232,1129010100,서울특별시,성북구,성북동,,0,0226,0044,112904121350,0,00084,00000,0000023232,
112904121350000086000030000000146,1129010100,서울특별시,성북구,성북동,,0,0226,0041,112904121350,0,00086,00003,0000000146,
112904121350000086000030000000147,1129010100,서울특별시,성북구,성북동,,0,0226,0038,112904121350,0,00086,00003,0000000147,
112904121350000126000090000001182,1129010100,서울특별시,성북구,성북동,,0,0226,0057,112904121350,0,00126,00009,0000001182,
112904121350000126000090000001183,1129010100,서울특별시,성북구,성북동,,1,0025,0052,112904121350,0,00126,00009,0000001183,
112904121351000027000070000000955,1129010400,서울특별시,성북구,동소문동1가,,0,0140,0080,112904121351,0,00027,00007,0000000955,
112904121351000027000120000034941,1129010100,서울특별시,성북구,성북동,,0,0354,0009,112904121351,0,00027,00012,0000034941,
112904121351000027000260000025186,1129010100,서울특별시,성북구,성북동,,0,0179,0046,112904121351,0,00027,00026,0000025186,
112904121351000027000260000025187,1129010100,서울특별시,성북구,성북동,,0,0179,0156,112904121351,0,00027,00026,0000025187,
112904121351000027000260000025188,1129010100,서울특별시,성북구,성북동,,0,0179,0201,112904121351,0,00027,00026,0000025188,
112904121351000055000000000032664,1129010100,서울특별시,성북구,성북동,,0,0179,0101,112904121351,0,00055,00000,0000032664,
112904121351000055000000000032665,1129010100,서울특별시,성북구,성북동,,0,0179,0102,112904121351,0,00055,00000,0000032665,
112904121351000055000000000032666,1129010100,서울특별시,성북구,성북동,,0,0179,0217,112904121351,0,00055,00000,0000032666,
112904121351000055000000000032667,1129010100,서울특별시,성북구,성북동,,0,0354,0001,112904121351,0,00055,00000,0000032667,
112904121351000065000000000019502,1129010100,서울특별시,성북구,성북동,,0,0179,0146,112904121351,0,00065,00000,0000019502,
112904121351000065000000000019503,1129010100,서울특별시,성북구,성북동,,0,0179,0149,112904121351,0,00065,00000,0000019503,
112904121351000065000000000019504,1129010100,서울특별시,성북구,성북동,,0,0179,0150,112904121351,0,00065,00000,0000019504,
112904121351000177000000000002464,1129010300,서울특별시,성북구,돈암동,,0,0606,0260,112904121351,0,00177,00000,0000002464,
112904121351000177000000000002465,1129010300,서울특별시,성북구,돈암동,,0,0606,0264,112904121351,0,00177,00000,0000002465,
112904121351000177000000000002466,1129010300,서울특별시,성북구,돈암동,,0,0606,0277,112904121351,0,00177,00000,0000002466,
112904121351000177000000000002467,1129010300,서울특별시,성북구,돈암동,,0,0606,0280,112904121351,0,00177,00000,0000002467,
112904121351000177000000000002468,1129010300,서울특별시,성북구,돈암동,,0,0606,0282,112904121351,0,00177,00000,0000002468,
112904121351000177000000000002469,1129010300,서울특별시,성북구,돈암동,,0,0606,0292,112904121351,0,00177,00000,0000002469,
112904121352000009000040000001898,1129010200,서울특별시,성북구,성북동1가,,0,0035,0011,112904121352,0,00009,00004,0000001898,
112904121352000009000040000001899,1129010200,서울특별시,성북구,성북동1가,,0,0035,0010,112904121352,0,00009,00004,0000001899,
112904121352000009000040000001900,1129010200,서울특별시,성북구,성북동1가,,0,0036,0002,112904121352,0,00009,00004,0000001900,
112904121352000048000000000001921,1129010200,서울특별시,성북구,성북동1가,,0,0113,0010,112904121352,0,00048,00000,0000001921,
112904121352000057000040000001913,1129010200,서울특별시,성북구,성북동1가,,0,0106,0004,112904121352,0,00057,00004,0000001913,
112904121353000011000080000000957,1129010100,서울특별시,성북구,성북동,,0,0179,0069,112904121353,0,00011,00008,0000000957,
112904121353000024000000000027503,1129010100,서울특별시,성북구,성북동,,0,0179,0075,112904121353,0,00024,00000,0000027503,
112904121353000028000000000024579,1129010100,서울특별시,성북구,성북동,,0,0179,0057,112904121353,0,00028,00000,0000024579,
112904121353000031000000000028490,1129010100,서울특별시,성북구,성북동,,0,0354,0010,112904121353,0,00031,00000,0000028490,
112904121354000002000110000002779,1129010100,서울특별시,성북구,성북동,,0,0179,0159,112904121354,0,00002,00011,0000002779,
112904121354000004000000000000985,1129010100,서울특별시,성북구,성북동,,0,0184,0091,112904121354,0,00004,00000,0000000985,
112904121354000008000070000000959,1129010100,서울특별시,성북구,성북동,,0,0179,0053,112904121354,0,00008,00007,0000000959,
112904121355000024000000000031510,1129010200,서울특별시,성북구,성북동1가,,0,0109,0010,112904121355,0,00024,00000,0000031510,
112904121355000045000000000001889,1129010200,서울특별시,성북구,성북동1가,,0,0024,0000,112904121355,0,00045,00000,0000001889,
112904121355000051000030000001890,1129010200,서울특별시,성북구,성북동1가,,0,0027,0000,112904121355,0,00051,00003,0000001890,
112904121355000051000030000001891,1129010200,서울특별시,성북구,성북동1가,,0,0026,0000,112904121355,0,00051,00003,0000001891,
112904121355000051000030000001892,1129010200,서울특별시,성북구,성북동1가,,0,0028,0000,112904121355,0,00051,00003,0000001892,
112904121356000024000010000000927,1129010100,서울특별시,성북구,성북동,,0,0175,0019,112904121356,0,00024,00001,0000000927,
112904121357000009000000000000935,1129010100,서울특별시,성북구,성북동,,0,0179,0164,112904121357,0,00009,00000,0000000935,
112904121357000009000000000000936,1129010100,서울특별시,성북구,성북동,,0,0177,0042,112904121357,0,00009,00000,0000000936,
112904121357000012000080000030544,1129010100,서울특별시,성북구,성북동,,0,0183,0044,112904121357,0,00012,00008,0000030544,
112904121357000012000080000030545,1129010100,서울특별시,성북구,성북동,,0,0183,0045,112904121357,0,00012,00008,0000030545,
112904121357000012000230000000958,1129010100,서울특별시,성북구,성북동,,0,0179,0071,112904121357,0,00012,00023,0000000958,
112904121357000026000030000017270,1129010100,서울특별시,성북구,성북동,,0,0179,0011,112904121357,0,00026,00003,0000017270,
112904121357000026000030000017271,1129010100,서울특별시,성북구,성북동,,0,0181,0006,112904121357,0,00026,00003,0000017271,
